STATION_NAME,DATE,AVEMAX
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19901101,51.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19901201,31.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910101,33.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910201,47.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910301,52.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910401,58.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910501,66.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910601,80.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910701,93.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910801,91.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19910901,76.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19911001,66.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19911101,47.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19911201,37.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920101,35.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920201,48.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920301,59.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920401,70.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920501,78.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920601,84.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920701,89.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920801,91.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19920901,81
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19921001,68.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19921101,43
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19921201,36
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930101,33.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930201,36.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930301,53.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930401,59.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930501,75.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930601,75.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930701,83.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930801,86.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19930901,79.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19931001,63.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19931101,45.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19931201,40.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940101,45.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940201,44.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940301,57.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940401,63
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940501,76.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940601,89.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940701,96.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940801,95.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19940901,84.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19941001,62.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19941101,41
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19941201,39.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950101,42.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950201,54.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950301,54.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950401,59.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950501,66
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950601,77
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950701,90.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950801,92.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19950901,81.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19951001,65.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19951101,58.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19951201,45.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960101,41.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960201,42.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960301,56.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960401,62.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960501,72
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960601,88.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960701,95.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960801,93.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19960901,77.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19961001,66
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19961101,53.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19961201,44.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970101,40.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970201,43.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970301,58.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970401,59.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970501,76.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970601,82.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970701,89.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970801,91.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19970901,79.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19971001,65.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19971101,52.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19971201,36.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980101,46.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980201,44.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980301,50
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980401,57.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980501,69.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980601,73.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980701,92.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980801,90.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19980901,79.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19981001,61.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19981101,52.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19981201,37.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990101,43.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990201,46.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990301,56.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990401,55.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990501,66.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990601,81
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990701,91.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990801,89.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19990901,76.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19991001,68.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19991101,58.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,19991201,38.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000101,42.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000201,48.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000301,52
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000401,66.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000501,74.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000601,85.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000701,95
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000801,91.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20000901,76.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20001001,62.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20001101,38.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20001201,38.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010101,33.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010201,42.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010301,55
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010401,59.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010501,76.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010601,84.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010701,92.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010801,92.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20010901,84.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20011001,67.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20011101,52
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20011201,33.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020101,34.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020201,36.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020301,49.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020401,63
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020501,73
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020601,85.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020701,95.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020801,89.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20020901,77.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20021001,60.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20021101,47.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20021201,43.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030101,47.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030201,42.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030301,54.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030401,60.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030501,73.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030601,83.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030701,98.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030801,92.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20030901,79
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20031001,71.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20031101,43.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20031201,40.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040101,28.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040201,34.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040301,58.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040401,62.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040501,71.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040601,82.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040701,92.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040801,87.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20040901,78.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20041001,63.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20041101,47.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20041201,39.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050101,40.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050201,43.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050301,52.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050401,61.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050501,70.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050601,79
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050701,95.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050801,90.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20050901,78.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20051001,65.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20051101,50.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20051201,40.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060101,41.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060201,43.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060301,50.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060401,64.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060501,75.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060601,87.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060701,96.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060801,89.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20060901,76.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20061001,61.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20061101,51.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20061201,38.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070101,30.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070201,46
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070301,57.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070401,64
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070501,76.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070601,88
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070701,97.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070801,93.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20070901,80.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20071001,63.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20071101,53.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20071201,33.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080101,32.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080201,41.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080301,50.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080401,58.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080501,69.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080601,83.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080701,95.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080801,91.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20080901,79.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20081001,65.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20081101,52
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20081201,38.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090101,38.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090201,45
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090301,52.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090401,59
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090501,73.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090601,78.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090701,92.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090801,89.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20090901,83.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20091001,59.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20091101,52
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20091201,30.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100101,36.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100201,44.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100301,52.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100401,59.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100501,64.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100601,81.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100701,92.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100801,89.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20100901,83.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20101001,67.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20101101,46.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20101201,39.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110101,34.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110201,42.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110301,52.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110401,54.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110501,63.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110601,79
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110701,90.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110801,92.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20110901,82.4
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20111001,66.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20111101,49.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20111201,37.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120101,43.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120201,45.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120301,59.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120401,66.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120501,73.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120601,88.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120701,94.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120801,94.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20120901,82.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20121001,67.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20121101,55.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20121201,41.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130101,26.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130201,36.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130301,54.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130401,59.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130501,75
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130601,90
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130701,97
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130801,94.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20130901,80.8
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20131001,63.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20131101,54.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20131201,32.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140101,39
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140201,50.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140301,59.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140401,63.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140501,73.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140601,82.6
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140701,94.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140801,86
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20140901,81.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20141001,70.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20141101,51.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20141201,45.3
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150101,42.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150201,54
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150301,61.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150401,63.7
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150501,69.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150601,90.5
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150701,89.2
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150801,90
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20150901,83.1
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20151001,70.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20151101,48.9
SALT LAKE CITY INTERNATIONAL AIRPORT UT US,20151201,38.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500101,35.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500201,47.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500301,51.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500401,61.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500501,66.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500601,80.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500701,86.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500801,86.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19500901,76.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19501001,71.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19501101,52.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19501201,41.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510101,37.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510201,46.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510301,47.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510401,63.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510501,69.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510601,76.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510701,89.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510801,86.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19510901,79.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19511001,64.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19511101,48.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19511201,34
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520101,35.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520201,37.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520301,40.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520401,62.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520501,73.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520601,80.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520701,87.4
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520801,89.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19520901,82.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19521001,74.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19521101,48.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19521201,39.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530101,47.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530201,45.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530301,55.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530401,58.3
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530501,64.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530601,80.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530701,92.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530801,88.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19530901,83.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19531001,68.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19531101,56.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19531201,38.3
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540101,42.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540201,44.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540301,49.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540401,66.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540501,75.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540601,77.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540701,92.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540801,87.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19540901,79.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19541001,65.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19541101,57.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19541201,38.3
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550101,30.7
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550201,32.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550301,46.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550401,57
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550501,72.5
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550601,78.8
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550701,90
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550801,89.6
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19550901,80.1
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19551001,68.2
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19551101,46.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19551201,45.9
SALT LAKE CITY SUBURBAN SEWAGE PLANT UT US,19660801,91
